# LFW Attribute Values v1.2 - lfw_attributes.txt - http://www.cs.columbia.edu/CAVE/projects/faceverification
#	person	imagenum	Male	Asian	White	Black	Baby	Child	Youth	Middle Aged	Senior	Black Hair	Blond Hair	Brown Hair	Bald	No Eyewear	Eyeglasses	Sunglasses	Mustache	Smiling	Frowning	Chubby	Blurry	Harsh Lighting	Flash	Soft Lighting	Outdoor	Curly Hair	Wavy Hair	Straight Hair	Receding Hairline	Bangs	Sideburns	Fully Visible Forehead	Partially Visible Forehead	Obstructed Forehead	Bushy Eyebrows	Arched Eyebrows	Narrow Eyes	Eyes Open	Big Nose	Pointy Nose	Big Lips	Mouth Closed	Mouth Slightly Open	Mouth Wide Open	Teeth Not Visible	No Beard	Goatee	Round Jaw	Double Chin	Wearing Hat	Oval Face	Square Face	Round Face	Color Photo	Posed Photo	Attractive Man	Attractive Woman	Indian	Gray Hair	Bags Under Eyes	Heavy Makeup	Rosy Cheeks	Shiny Skin	Pale Skin	5 o' Clock Shadow	Strong Nose-Mouth Lines	Wearing Lipstick	Flushed Face	High Cheekbones	Brown Eyes	Wearing Earrings	Wearing Necktie	Wearing Necklace
George W Bush	153	2.00834904305	-0.867526345459	0.859755916228	-1.79980326875	-1.49761932066	-1.810332232	-0.526263919204	0.139429627424	0.00539629260983	-1.73433697238	-0.566805645058	-0.932021177287	-0.425776307893	-0.003639379959	-0.697857094157	-0.745068793694	-0.243802426565	-1.02933274789	0.910856974501	-0.217514224953	-0.956963661338	0.715483225642	-1.11482061671	0.159729605141	0.918343401533	0.712939939417	0.233059068146	-0.465635935274	0.791648816315	-1.53707511629	0.172854894182	1.84727434593	-1.24096560895	-1.60718201901	-0.343257418775	-1.37647791412	1.00977319855	0.430363976629	0.757671729238	-0.0281652087128	0.0651663170423	-0.361701368499	-0.082405287721	-0.71026168851	1.11570468227	-0.197572207865	-0.330694573661	0.0893789933731	-0.174800943068	-0.814421138279	0.311178757999	-0.100297052506	-1.01418928137	2.36356037955	0.153573094345	0.0938534001283	-0.768499643316	-1.47039172342	-0.511393677314	0.89166068186	-1.39465908275	0.0871639655472	-0.503685901184	0.687279515352	0.94702823095	0.276808781859	-1.72288625621	-0.389407225783	-1.2638504417	0.676405981093	-0.75868950213	0.871405311484	-1.04572125698
George W Bush	154	1.01721768241	-1.48109848365	1.28701841117	-1.24091849101	-1.37904483339	-0.633262094692	-0.615747514652	-0.413307767139	-0.459333897296	-1.41603478162	-0.406099366622	-2.27088682094	-0.43714543672	1.73296286098	-0.791240581549	-1.03188008643	-1.01383790069	-1.02623604402	1.19615285964	-0.670186594919	-1.0575284411	-0.219044052853	-1.26196536125	0.246455491591	0.07366373073	0.137151202453	0.148840183607	-0.528565520098	0.127891142634	-1.02031589041	0.148067757792	1.00209799312	-0.70305843227	-0.950534478285	0.427118160221	-0.0324744516438	0.321182187373	1.05292534902	0.628132410095	0.108584209428	-0.184670065183	0.661865127539	-0.311712706904	-1.18616682955	0.743835566967	0.742902057575	-0.433113418344	0.288827699952	-0.228207056188	-1.27267413086	0.356565483672	-0.187926065852	-0.807530566608	1.78561078052	-0.115419660326	-0.0403497151754	-0.71067086442	-1.75930867429	-0.246199791688	-0.22776277419	-1.00082092433	-0.336506468282	-1.11918191187	1.11633676005	-0.378179157105	-0.847227428646	-1.28285148812	-1.14128390225	-0.668181924548	0.676865130505	-0.694357761647	0.115227319423	-1.22778025665
George W Bush	155	1.45544128197	-1.89632998747	2.08031877497	-3.10450205783	-1.46129637452	-0.813307142216	-1.15276297395	-0.513262084109	-0.201366432695	-1.6173700234	-0.495635332907	-1.52803446752	-1.30325223849	0.545287767508	0.316302912133	-1.65131765824	-0.886937782633	-0.96460303904	1.10588178952	-1.35754046156	-1.52553593353	-0.909973665361	-0.779947446826	0.0226470820269	-0.2421544448	0.127119756372	0.121310489309	-0.523395551085	0.425218476446	-0.918895406281	0.136224946774	0.548409922911	-0.513336429382	-0.682208915242	0.00136602040318	-1.5276170185	1.14366829131	0.83581260358	0.41847038252	0.677724596382	-1.22317980359	-1.31074163096	0.0280786452573	-0.545182072541	0.0372271365086	0.775827329645	-0.545375350542	0.111144887426	-0.123413670295	-0.68091428501	0.680802683205	-0.363101310568	-1.03963092591	4.29769212157	-0.357537512927	0.33593163522	-0.739997079465	-2.01196199875	-0.445649642424	-0.584241893017	-0.546942768043	-1.28645911316	-0.594376958949	0.224819618639	-0.14493521761	-0.939247053824	-1.31423285544	-0.795332043617	-0.80297555341	-1.62862930642	-0.64271935838	0.511030867564	-0.679948669838
George W Bush	156	1.31821134257	-1.10348666897	1.32287250919	-1.6859807689	-1.58346233336	-0.928156537876	-1.13338996341	-0.270246454477	-0.0208057100001	-1.83688710566	-0.674464353585	-1.69158227059	-0.381537440071	1.22280905525	-1.04567463835	-1.03926967086	-0.473753081394	-0.748325340169	0.614452913503	-0.932204411455	-0.227101360382	-0.330518798519	-0.977499601913	0.101158393869	0.58131986213	0.956995398108	0.041357407195	-1.61978118837	1.11281475479	-0.882181622597	-0.197140969785	0.566061595574	-0.786424742795	-1.31439905833	-0.889636779651	-1.58471703788	0.938672689692	0.421703841058	0.922603538345	0.274216940721	-0.669266771457	0.600074201229	-0.44849960127	-1.25056786773	0.741077453732	0.565052164907	-0.472581350688	0.033004960766	-0.262106379803	-0.624410429953	0.429189876237	-0.259045828112	-0.674829335952	3.90629902433	0.279029291551	-0.399532855977	-0.299649005271	-1.85030623537	-0.551238295964	0.608563588197	-1.34248659888	-1.20301631421	-0.373538715646	0.88377772062	0.134169166474	-0.0143937380401	-1.05545272126	-0.412695150406	-0.597400860878	-0.495527782145	-0.604935557716	0.143908973229	-0.194807276225
George W Bush	158	1.47809632008	-0.852691202808	0.149288999284	-1.13975007793	-2.16014668267	-0.428493205449	-0.764299760269	-0.0183470734611	-0.787199653379	-1.75709486365	-0.9502949258	-1.78326948672	-0.0392788182865	-0.137183601947	-1.06236444736	-0.527236925135	-0.268430356655	-0.790515892725	0.738008837158	-0.475440016923	-0.208470154769	1.27906747061	-1.40309433461	-1.17145673474	1.06858667632	0.341239186138	0.0836555082977	-0.88630533113	0.755481061235	-0.768187588542	-0.258726081035	0.3999523174	-0.395412935462	-0.742059203848	-0.158512747111	-0.520306246761	1.84906803543	0.0213994530053	0.596453037368	-0.00411866747776	0.570821580347	-0.544779804271	-0.0419687353386	-0.634415291582	0.103448975323	-0.459774083724	-0.167074263345	0.284721691561	-0.0622804418257	-0.722753862993	0.0169179220983	-0.323123811939	-0.886062254924	2.11286231893	-0.698561726117	-0.383872532797	-0.400303592163	-1.25559931856	-0.135358482443	0.385252826167	-0.622327487066	1.02853058865	-0.779753694752	1.88473698335	0.136566981484	0.202653890935	-1.15952403816	-0.0662207671131	-0.688661424352	-0.209711322466	-0.674045429654	0.313246318917	-0.627103257185
George W Bush	159	0.779486474125	-1.35088794781	1.1033045422	-1.91763289412	-1.45652354543	-0.64669353582	-1.06926336749	-0.402389941792	-0.379488241603	-0.927770021746	-0.870618500039	-1.66555141107	-0.308893293718	1.48580596113	-1.50101440707	-0.863648761064	-0.667921346138	-0.660046052357	0.639531242027	-0.631780317874	-1.14183249231	-0.385901179259	-1.38438994519	0.50828946458	1.71207925728	0.62021774065	-0.236746918926	-0.295781901186	0.708737374619	-0.140882100629	-0.505300447645	0.131065945725	-0.465452947205	0.436372225541	-0.27657154476	-1.74857317897	1.91272503927	0.0292768682611	0.237907835565	-0.25591614789	-1.01770285657	-0.28740858136	-0.214514538029	-0.744249819946	1.81729805982	0.189259632414	-0.176804419768	0.0818708459626	-0.553945707537	0.582079787322	-0.0643994760451	-0.293689954185	-0.976558403399	3.806830418	-0.332685204523	-0.11149235395	-0.511845799507	-1.43839731208	0.101799987674	0.602014825936	-1.5749340664	-0.159982338834	-0.0443274595713	0.512815896839	-0.02953372756	0.171880889672	-0.88346196078	0.848199628751	-0.451950026321	0.227010470577	-0.750843253412	0.600311355765	-0.456765332263
George W Bush	160	1.2502777268	-1.45542083676	1.98866563643	-1.59170959651	-0.611650238171	-0.099904956477	-1.60894573097	-0.695059342616	-0.0682940125979	-1.07616250123	-1.07361506964	-1.16167575891	-1.21106612807	1.68821200942	-0.867195875392	-1.56523060715	-0.950475663597	-1.60141753083	1.39760806234	-0.619144539322	-1.67359284315	-1.30007686773	-0.264125654569	0.698165469142	-0.730799742983	0.830574457894	0.143808649159	-1.71619608872	1.50437946815	-1.64072124137	-0.190279692715	0.822589921632	-1.07053302485	-1.02089611358	-0.443428997246	-1.62542896434	1.44728442492	0.693869031717	-0.447459344201	0.772714265103	-0.773542084952	-1.36345063379	-0.0338077304192	0.485949144486	0.562834396246	0.472839855817	-0.359043664515	-0.135397235657	-0.128902070114	-0.454011440603	0.267943130459	-0.188286134039	-0.847511155357	2.07293235049	-0.573889468599	-0.896836958698	-0.687973423563	-1.97145300959	0.0569771423497	-0.0826672517207	-1.10374578465	-0.699678270581	-0.777177013476	0.914878806845	-0.634465435955	-0.779336438251	-2.0087535148	-1.37764445944	-1.37062597748	-1.23942754492	-0.942462411531	0.711223404653	-1.45920443265
George W Bush	161	1.50633677443	-1.63221976499	1.21168371487	-2.30437776079	-1.08415183119	-1.27854500562	-1.52320181412	-0.332194105037	0.0387886158169	-1.67320321348	-0.599947806374	-0.537753767686	-1.15896500561	1.02314177223	-0.949613445585	-1.53006773959	-0.639229274523	-0.614034705724	0.919262115099	0.361798385408	-1.6256719481	-0.402059727101	-0.822064536877	0.295294195822	0.0500682196411	0.79034741988	0.619615394149	-1.3610999849	1.04437599927	-0.368391774372	0.0180188574272	0.772910086675	-0.525267159908	-0.0936743634995	-0.296974342817	-1.1106416395	0.403991906886	1.74852295966	0.0647361457781	0.510757898194	-0.540670096924	-1.25137787684	-0.192048881215	0.619556311823	0.237420724779	0.364411453348	-0.17334456954	0.0853872789119	0.291845320052	-0.288645090038	0.386352416761	-0.256062644102	-0.768119919172	3.13435577857	-0.213673437463	-0.418507513841	-0.638298265355	-1.92171212545	0.221829578777	0.594261757176	-1.15015923524	-0.232104182427	-0.943705534549	1.24405180356	0.468206085543	-0.435613678185	-1.65371286203	-1.11551882361	-0.900006847591	-0.493809061091	-1.06043098112	0.219421993761	-0.912810435756
George W Bush	162	1.69315671672	-2.31568380465	2.03055668089	-1.81882862758	-0.678081375123	-0.2908417491	-1.89710432929	-0.857170424793	0.0724868748863	-0.858655404123	-1.01997926936	-0.96340190649	-0.89856282518	1.10321507049	-0.193240142187	-1.48745162843	-0.89648065301	-0.258756856133	0.11258952665	-0.726567305404	-1.4595130603	-1.24419859255	-0.567828312169	0.289765596704	0.271271922731	1.41241732925	0.378845153717	-2.01870944197	0.744579922619	-1.70396994281	-0.233732624887	1.44948367446	-0.778218124412	-1.4005506017	-0.2508729137	-2.00705403134	1.08850960511	1.02919659228	-0.270873494351	0.538845903724	-1.42474714292	-0.905155604606	-1.03554949286	0.843715836953	0.307080327771	0.119415420894	-0.688352547498	0.0458312366631	0.309049317806	-1.08499240264	-0.27259394368	-0.183935167685	-0.471390408524	2.84536373414	-0.69388170586	-0.616998751152	-0.830646658627	-1.6798818788	0.179072194389	-0.363450532999	-0.747992756145	-0.323119051389	-0.714665923734	0.843616709536	-0.630970265984	-0.0709240222157	-1.81582543513	-0.406652662671	-0.636196921399	-0.975104242364	-0.555736548068	0.925456577681	-1.19280305407
George W Bush	163	0.995080150012	-2.34227980389	1.1516657637	-1.98182466221	-0.944875844089	-1.58986417093	-1.22452324275	-0.0832302251784	-0.286585576341	-1.41691750254	-0.440220869345	-0.668604724478	-0.904893540381	2.16042712819	-1.54103495223	-0.775830038362	-0.213949224655	-0.521464881702	0.604349391183	0.225307094786	-2.10096669779	0.370211199267	-0.856181635732	0.38145127835	0.11182548713	1.27624521305	0.756950027614	-1.60987654734	0.415850501375	-1.16744085587	0.11030452644	0.633708718623	-0.676045985863	-0.401921521342	-0.0911818230625	-1.20396626854	-0.766913253012	0.537572864797	1.05001957658	0.560538860708	-0.587333759245	-0.119506053103	-0.431575551377	-0.776277473791	0.557633034237	0.0865447312332	-0.372902916884	0.185599171546	-0.0310006001113	-0.70137935761	0.436702319982	-0.264114145002	-0.841189439193	1.7647213343	-0.0745010134494	0.620372987562	-0.146565027402	-0.98112261453	-0.494252243868	-0.308503490949	-0.526532143843	-0.948301189045	-0.696786152401	0.752504735125	0.101348845719	-0.545540050875	-0.788462751426	-1.06367205325	-0.399612896817	1.0183828505	-0.746273317238	0.158765185337	-0.276441427135
George W Bush	164	1.58689680702	-1.46966242262	1.75253586167	-2.88829376946	-1.02267861012	-1.22557682545	-0.513040278425	-0.537021649749	-0.41113820314	-1.44409487054	-0.739577938472	-1.95163558255	-0.417873144678	1.33711593992	-0.5354545049	-1.28020311161	-0.403596857176	-1.00038613957	1.27019964019	0.329760092135	-1.59239098696	-0.861333839188	-0.293908062612	0.484281991034	-0.407238013628	0.457301215224	0.116293780482	-0.947848016889	1.07769984274	-1.25277408017	0.0530585668464	0.571677597876	-0.425312290351	-0.832831527459	0.49344241015	-0.936813853348	0.0670650980456	0.636841351989	0.120102641359	0.505908631873	-0.868492886246	0.745089256164	-0.855868749859	-0.709967560429	0.48527393273	0.218123785079	0.229842525486	0.12004017922	0.657527888749	-0.670722425573	-0.22193997234	-0.205011706971	-1.13734662487	2.88084543554	0.750223897707	0.14102697116	-0.736244829846	-1.58423461558	-0.10576822531	-0.775214467627	-1.05752416373	-0.976790319227	-0.408129412135	1.46222462546	1.05763195253	-0.50764088185	-1.09946585641	-1.33221309603	-1.18147469999	-1.01293178575	-0.80957636202	-0.00143567553368	-0.537976735768
George W Bush	165	1.39943046686	-1.38026139005	-0.0514028857271	-0.208089388113	-1.35921022394	-0.834604446018	-0.963497974969	-0.475484314055	-0.0187660118396	-1.29348120601	-0.981526815884	-1.95213799934	-0.446304733017	0.194928418584	-0.878957586035	-0.969893358733	-0.500512470382	-1.08216090487	1.45940797335	-0.0060600828602	-0.310983528231	-0.0838171136102	-1.01834897189	0.575078108925	0.938982202669	0.111197286162	0.196969973283	0.812645904504	1.48621412238	-0.418791119206	-0.00494780094152	0.935939833561	-0.533917814816	0.124235606951	0.170977100274	-1.23419602229	0.640525524912	0.20118632459	0.761581038307	-0.288499662947	0.284927575818	-0.767131277985	-0.1725686183	-0.951825680469	0.618941481837	-0.343951406688	0.10046393459	0.267748028537	0.178714209341	-0.961580129541	0.0218665869093	-0.500844982775	-0.430208419694	4.00333810935	-1.5489030367	-0.674873133209	-0.690275276297	-0.974947485259	0.40706276908	0.376163779666	-1.02810247578	-1.61439152235	-0.303560751288	-2.18912337022	0.20201897768	0.00211657699128	-0.931079456482	-0.349712174529	-0.667773148034	0.903347075031	-0.778709380599	0.261733708799	-1.04974489461
George W Bush	166	0.517864058452	-1.95837784505	1.16104045846	-2.05401322802	-0.464884780466	0.0376700933908	-0.90408735909	-0.640982419867	-0.612127850918	-1.17355535864	-0.668844228349	-1.20200364898	-0.181451967978	0.354961294074	-0.59392674818	-0.783209017505	0.114161539566	-0.986097416952	1.02768848763	0.933324597049	0.529944599169	0.922033386516	-1.02479526402	-0.705310589712	0.38819849744	0.335800395664	-0.0833985202488	-0.0946720429738	0.878179278597	-0.238557394401	0.153485475711	0.837436695539	-0.662981075611	-0.270004431516	0.426783418186	-0.514960402854	-0.213156588908	0.634871865661	0.0467734994534	0.316469543924	0.340358018734	-0.622197976895	-1.10373686836	0.0387005170171	0.696418042426	-0.23919232218	0.191848937343	0.287612297101	0.143865561663	-1.16348607245	-1.0006861234	-0.435200872709	-0.121857409483	0.317344734433	-0.30022548091	0.0210982057173	-0.449917336404	-0.904898403403	-0.497971519822	0.00168435729114	-1.1872842497	-3.72309177014	-0.703019493943	0.811666964594	-0.0964619565588	-0.728458573802	-1.27738491331	-1.94809869777	-1.21864947398	0.140861692146	-1.02502464306	0.163209597738	-0.635800649768
George W Bush	167	1.39884971597	-0.68341692853	0.213447602146	-0.611777422797	-1.0002648428	-0.301845458393	-0.452372058823	-0.568629103295	-0.442693134863	-1.19539601617	-0.588661718446	-1.60346917627	-0.563314861777	0.0140333425781	-0.467596740078	-0.838044030346	-0.24067918593	0.0857956585443	-0.272907148897	-0.707741384705	-0.632542775013	0.397767756558	-1.05004336054	-0.455174748323	1.79749594133	0.721369049843	0.112134967312	-0.967958951796	0.760756502814	-0.564739301675	-0.190788635427	0.577653867858	-0.49136647691	-0.347112678128	0.235422095237	-0.860324390987	0.997621369458	0.693271746562	0.707397938165	0.192669546802	0.182110108385	0.0134725093052	0.0999507538303	-1.061142098	-0.0546258886829	0.266133931616	-0.670516002144	0.213073939267	-0.355752455638	-0.34402008096	-0.197618548431	-0.508560909266	-0.356729177355	4.7062510362	-0.0280902043951	-0.293142942524	-0.258427199235	-1.34162131667	-0.410174180854	0.633279219289	-1.13638420741	0.692536392043	0.0196937803075	-0.036780593495	1.06887688422	1.35850583816	-0.861044289564	-0.468900172631	-0.115660767349	-0.186536705494	-0.957440486086	0.653578144158	-0.251519301725
George W Bush	168	1.13480910755	-0.88540728547	0.727209925587	-2.2643812402	-1.70206565891	-0.0966409836662	-1.00929782665	-0.908323690622	-0.578775710484	-1.66452251883	-0.794685794038	-2.44580027975	-0.55466954946	1.1606561073	-0.866138114736	-1.86099387674	-1.0659761321	-1.68460093887	1.81995058386	0.622198972694	-1.08555378481	-0.889139547972	-0.794214558833	1.289034332	0.200637384877	0.482215909544	0.134788145213	-0.399563198805	0.934102521711	-0.232511976735	-0.410124440045	-0.231371922271	-0.447075702376	0.0177886075681	-0.0397805517801	-1.61067511663	0.151082242772	1.57809248801	-0.763488444542	0.15159620803	0.264886796134	0.439363380066	-1.11162654052	-0.729048808599	0.602531630596	0.68223955802	-0.797068621319	0.325353368187	0.153048515723	-0.138633373794	-0.331097889893	-0.504710304982	-0.175953661253	1.46991869558	-0.277774468326	-0.491963508878	-0.749220248322	-1.44207335735	0.0656944221458	-0.334667691194	-0.581385626695	-0.928639802017	-1.09233769581	2.68301793044	-0.428354991965	-1.29708493352	-0.933039735946	-2.60789231025	-1.01215645028	-0.14373193104	-0.660751689754	0.0981645419537	-0.907840235333
George W Bush	169	1.42515650464	-0.490821306998	0.466024821616	-2.19983692647	-0.517524782966	-0.215463693111	-2.08438499586	-0.813882733852	-0.227024404498	-0.238073158121	-0.988582561109	-1.81088582597	-0.191583858319	2.56468454561	-1.18620272011	-1.93601170613	-0.596815587969	-0.97937684494	0.793248375842	0.559672448901	-0.17420127609	-0.945197866561	-1.51840024552	1.41771870595	0.0655909335063	-0.0559056788904	-0.415583299196	-0.165422923111	0.568313781932	-0.328820944156	-0.322334542267	-0.376872225971	-0.448339789671	0.248751175004	-0.145933925752	-1.62852852285	0.633963460163	1.23529472851	-0.34906298745	-0.472147719271	-0.523734066384	-1.80815803318	-0.830797583016	0.875253614089	0.544802091025	0.146159560016	-0.63987096262	0.211390862126	-0.00142144446447	0.202347443356	-1.00431928835	-0.592455830969	0.245251037728	1.4566868702	-0.662332440439	-0.671923950209	-1.08477455819	-1.28819308297	0.247518023451	0.196261627771	-1.22430755107	-1.32510546934	-1.41518828387	2.07858705614	-0.451435980714	-0.0597151128162	-2.05882205418	-3.57195804212	-0.811226158717	-0.887306036352	-0.888458168965	0.427115329502	-0.926684422608
George W Bush	170	0.788377995007	-1.86434846461	1.62051236896	-1.9387667833	-1.285530418	-0.805343267009	-0.739260854353	-0.395563916415	-1.11065111491	-1.85031114509	-0.653958586327	-1.793059566	-0.0318057622988	1.53269252257	-0.999345199064	-1.11652662964	-0.0711658716025	0.317277570017	-0.0555567758574	-0.166376911122	-0.417506359432	-0.804893893185	-1.08470695995	1.2841696208	0.228778350418	0.604626170763	0.430930481089	-1.42898505986	1.01372021969	-0.624774493957	0.105083845768	-0.0074351854119	-0.52691459899	-0.878122548897	-0.196081406775	-1.06624785944	1.23771788714	0.442871227555	0.0607358528915	0.448243706619	-0.191201919209	-0.213471177065	-0.61187328753	-0.302498759737	0.546343925865	0.302256892409	-0.0219169947466	0.234224571184	-0.578874699809	-1.33328518297	-0.117450686591	-0.571362211015	-0.520802889252	4.08565722116	-0.675108412289	0.406521710876	-0.359843332459	-1.28309800196	-0.813812088822	0.424303759813	-1.11206239752	-1.2351870484	-0.00772917363737	-0.931845768525	0.799636143154	0.648203206786	-1.20396611655	-2.16334592929	-0.242479817614	-0.0518962907616	-0.545105329108	-0.209600563784	-0.344556801163
George W Bush	171	1.09066890995	-0.860067154465	0.732418582693	-2.63062023671	-1.55388908044	-0.263973460691	-0.977881991932	-0.897434517112	-0.533682262284	-1.464888099	-0.817801834574	-2.22106289839	-0.513903715785	1.69488356504	-0.956818723797	-1.92334623105	-1.17846327751	-1.68589860187	1.86860749497	0.0896696997797	-1.12403485877	-0.885876813295	-0.805620904473	1.29954484305	0.268259732894	0.541093577218	0.0856285766159	-0.441598105406	0.842069019074	-0.162003999726	-0.383086125978	-0.815472615268	-0.447918425858	0.0125303520335	-0.0047904120255	-2.54894559328	0.48704253177	1.38211797059	-0.713949004835	0.0790036710238	0.100098323097	0.480394740555	-1.19205266303	-0.656319082641	0.720540331339	0.74779164867	-0.805387835968	0.319849214731	0.196965575091	-0.042190495289	-0.231420956378	-0.499171570041	-0.237427730284	1.41010306404	-0.26403198684	-0.292740589583	-0.748196503103	-1.4920354272	0.20325346495	-0.39526469414	-0.689892312404	-1.07131467064	-1.18732621823	2.65732392053	-0.385340236817	-1.49618127349	-1.0035152733	-2.69193217932	-0.964596219191	0.0901851075082	-0.723690521865	0.121043109493	-0.797931503309
George W Bush	172	1.2364297176	-1.14928283222	1.1535976158	-1.54293692831	-0.379396612521	-0.535341312238	-1.29077099031	-0.614239407526	-0.573036621319	-1.49840150223	-0.637367045716	-2.27457266311	-0.324674576484	2.43900266156	-1.31833131192	-1.69387944448	-0.0329820708707	-1.62248088665	1.64044707776	0.744860025789	-1.19260840744	-0.111795731053	-1.00723270732	0.620638551389	0.173179522249	0.652932885322	0.422598353519	-1.49349278222	0.485387153227	-0.885122054097	-0.135353516099	0.299236939921	-0.520838038314	-0.191645809124	0.432424736441	-0.771736605045	0.830959873434	0.85277829695	-0.539638753156	0.456539009668	0.618560035497	-0.743821552628	-1.14675843719	0.872333434755	0.507557780934	0.0823505030517	0.0289319962839	0.301092557254	0.399088694336	-0.390654892192	-0.612164164306	-0.516338709468	-0.428347229955	0.744763247171	-1.15406557522	-0.312660197627	-0.562184424375	-1.21539528153	-0.38041163176	-0.330937076718	-1.10485054988	1.2751299281	-0.839746992395	2.50936709869	0.014701517412	-1.03496928297	-1.85317360461	-2.33152433877	-1.00572572912	-0.622352612409	-1.16818123526	-0.0718550551586	-1.37128314324
George W Bush	173	0.716885261621	-0.614880287308	1.16220494483	-1.76554897881	-2.03234678407	-0.865389343307	-0.947212558533	-0.69038498826	0.175277112487	-1.72265485898	-0.623637928381	-1.37011515155	-0.653034640991	2.50831052745	-0.920670378113	-1.78147689759	-0.503504393386	-1.24713974437	1.33731410226	-0.152170126015	-1.16839650478	-1.38925800272	-1.07805038409	0.642239033798	-0.000900350620057	0.350751287426	0.19661140938	-0.433493219341	0.934744747652	-0.7478134363	-0.349505012615	1.74650377432	-0.364312258779	-1.13845223915	0.293396672835	-0.585341199431	1.62737026674	0.928596478726	-0.0566939685249	-0.123785408762	0.751115354229	-0.49300984561	-0.307483670969	-0.104294124822	1.21200211484	0.419450504943	-0.193931759612	0.19873778545	-0.103368026486	-0.729644089193	0.0508840320797	-0.386878504908	-0.355802702097	5.45567466568	-0.490619149065	-0.918676204224	-0.290652742457	-1.60751483038	0.236081658568	-0.0999295029233	-0.988744662907	1.37034047186	-0.69234790679	0.0427465211085	-0.543891829358	-0.785259722201	-0.826094894959	0.469397499773	-0.632806281795	-0.269108307038	-0.876984691675	-0.00289439643978	-0.841564771986
George W Bush	174	0.942224891494	-1.87817108209	1.52101041863	-2.11976495296	-0.653909233041	-1.19752573774	-1.41602851589	-0.413030615514	-0.883664794924	-1.53244283846	-0.915395692647	-1.40869949568	-0.723197818305	1.17808022586	-0.561768438504	-1.54644816254	-0.518607624427	-0.693076702824	0.807066158214	0.684252257206	-0.7072465394	-1.17296575475	-0.0942886600123	-0.253462816311	-1.08941881721	0.0906825845663	0.23444961441	0.181237615315	0.584574691546	-2.21435033636	-0.176256920885	2.04407534944	-1.24968572914	-1.26142874773	0.533826266413	-1.12084215029	1.23726545359	0.234750838764	0.315388889072	0.434811494212	-1.18100170519	-0.957459370066	-0.447275651226	-0.379275399686	0.149719274629	0.612328450063	-0.336887649119	0.11084041232	1.25018455695	-0.889331200044	-0.598727083386	-0.0548265245646	-0.823007623665	5.54504853433	-0.254754346588	-0.935184834516	-1.16829911245	-1.45923523624	0.219180966601	-0.133229578644	-1.05428803432	-1.07945297522	-0.355005213583	-0.895081969409	0.12956453661	-0.633829279751	-1.82675035831	-0.716464098545	-0.520508384784	-0.935921840872	-0.765086868911	0.475234645519	-0.747977625289
George W Bush	175	1.09100763971	-0.401569567614	0.484966284449	-3.01398388345	-1.65642157274	-0.672234044947	-0.870744115634	-0.964810866415	-0.597040081449	-0.948411176949	-0.809895109022	-0.770611166834	-1.24244702879	0.0453884034092	-0.895309886387	-1.29394345872	-1.09144965635	-1.30478706672	1.28796493972	-0.490258815283	-1.0956354085	-1.07038681595	-1.23951456697	1.09530310376	1.0617492524	0.263699033985	-0.29036346452	-0.126950832679	1.03524649787	-0.055192455409	-0.0326502407664	-1.35353410206	-0.427943542927	0.321965351218	0.108059229519	-2.4052885179	2.05600180134	1.75959307806	-0.0759081012513	-0.235468940883	-0.681358137928	0.835552462231	-0.907835073333	-1.20492444041	0.753887214777	0.433106472821	-0.701065451227	0.206023339739	-0.373892243725	1.05275525953	-0.0828349123672	-0.206495611532	-0.946474911288	2.65881403096	0.394778967058	-0.0127039840789	-1.03628803151	-1.5085151461	-0.244805255765	0.417227904432	-1.29578680649	-1.57953536579	-1.55654552829	0.820031691925	-0.173537118187	-0.69427291123	-1.77315425538	-3.23399127495	-0.715761470349	0.981063177311	-1.04814167407	0.407528709204	-0.408740157817
George W Bush	176	1.1630993821	-0.958198457126	0.352915894998	-1.91309966722	-2.21283878744	-1.33664288374	-1.04961168748	-0.331396680537	-0.662244741049	-1.64182765603	-0.804994156034	-0.491990685358	-0.71638966107	0.36851173319	-0.313846635581	-1.33189966021	-0.303363792438	0.213595152861	-0.303134712917	-0.511781553211	-0.158622044866	-1.18838533773	-0.726121308112	-0.0898519425871	0.504599670446	0.387998310803	-0.101453418606	-0.251068420735	0.768604939308	-0.329538121253	-0.0955940984679	-0.81284127669	-0.451175941037	0.260269314463	0.339311405543	-1.92245613079	0.454867690956	1.22815032161	1.0283115437	-0.798816070165	-0.665356743861	0.549152165929	-0.184738563205	-0.784751075975	-0.165697259229	0.0707812101007	-0.42379190149	0.00537759433478	0.0445755262724	-0.318838341321	-0.394176923327	-0.0298750502839	-0.918238591675	4.96782492617	0.819473631384	-0.0144470702302	-0.746594877933	-0.902953767949	-0.139874232414	0.614137368141	-1.68717229849	2.14756352331	-0.830050822732	-0.168381505323	-0.780838438368	0.275368895796	-2.04458014783	0.590776350147	-0.180641905272	0.836991335646	-0.971199034996	-0.0329484074866	0.0454693219069
